persons_detected,unique_tracks,zone_occupancy,restricted_zone_entries,restricted_zone_exits,time_in_restricted_zone,loitering_events,after_hours_activity,crowd_level,repeated_entries,detection_confidence_mean,detection_confidence_min,detection_confidence_max,movement_speed,event_frequency,events_per_minute,activity_hour,day_of_week,camera_activity_level,is_anomaly,scenario_type
56,4,0,0,0,0.0,0,0.0,3,0,0.906,0.806,0.946,37.5,0,0.0,18,4,0.48,0,normal_lobby_transit
72,6,1,1,1,0.4,0,0.0,1,0,0.867,0.752,0.889,58.2,0,0.0,18,5,0.805,0,normal_daytime
24,2,0,0,0,0.0,0,0.0,1,0,0.829,0.678,0.864,50.7,0,0.0,11,1,0.462,0,normal_daytime
56,4,2,1,0,10.3,0,0.0,2,0,0.938,0.762,0.983,41.0,0,0.0,14,6,0.593,0,normal_daytime
6,1,1,0,0,0.0,0,1.0,1,0,0.868,0.748,0.918,30.5,0,0.0,2,1,0.14,0,normal_night_staff
48,2,1,5,4,33.7,0,0.0,1,4,0.894,0.794,0.944,60.8,2,3.0,15,6,0.9,1,repeated_reconnaissance
9,1,0,0,0,0.0,0,0.0,1,0,0.883,0.734,0.911,64.6,0,0.0,8,4,0.424,0,normal_daytime
264,12,5,9,3,36.6,2,0.0,5,2,0.863,0.663,0.923,25.9,3,6.0,17,0,0.98,1,crowd_surge
52,4,2,0,0,0.0,0,0.0,2,0,0.939,0.839,0.979,36.8,0,0.0,19,3,0.48,0,normal_lobby_transit
60,6,2,0,0,0.0,0,0.0,3,0,0.89,0.79,0.93,62.8,0,0.0,14,2,0.62,0,normal_lobby_transit
5,1,1,1,1,6.6,0,1.0,1,0,0.858,0.738,0.908,38.7,0,0.0,5,2,0.14,0,normal_night_staff
150,10,7,6,2,25.0,1,0.0,7,4,0.858,0.658,0.918,27.0,6,12.0,19,5,0.95,1,crowd_surge
56,4,0,2,2,9.9,0,0.0,1,0,0.867,0.693,0.91,45.1,0,0.0,15,1,0.605,0,normal_daytime
45,5,2,0,0,0.0,0,0.0,2,0,0.83,0.733,0.876,46.5,0,0.0,13,3,0.69,0,normal_daytime
48,3,0,0,0,0.0,0,0.0,3,0,0.902,0.802,0.942,61.0,0,0.0,14,5,0.41,0,normal_lobby_transit
15,1,1,0,0,0.0,0,0.0,1,1,0.841,0.739,0.883,64.8,0,0.0,14,5,0.424,0,normal_daytime
10,1,0,2,2,7.4,0,0.0,1,0,0.917,0.825,0.947,39.5,2,2.0,16,4,0.348,0,normal_daytime
9,1,1,0,0,0.0,0,0.0,1,0,0.874,0.739,0.932,63.6,0,0.0,15,6,0.421,0,normal_daytime
50,5,0,1,1,0.5,0,0.0,1,1,0.889,0.736,0.93,57.4,0,0.0,12,4,0.722,0,normal_daytime
56,4,2,1,0,2.7,0,0.0,2,1,0.887,0.759,0.943,44.9,1,1.0,18,4,0.605,0,normal_daytime
52,4,0,0,0,0.0,0,0.0,1,0,0.93,0.797,0.963,38.8,0,0.0,16,3,0.586,0,normal_daytime
20,1,1,1,0,76.9,1,0.0,1,0,0.904,0.824,0.954,6.3,1,1.0,13,5,0.704,1,pharmacy_loitering
14,1,0,1,0,0.7,0,0.0,1,0,0.915,0.773,0.937,50.2,1,1.0,19,5,0.381,0,normal_daytime
36,3,1,2,1,1.2,0,0.0,1,0,0.91,0.772,0.962,58.5,0,0.0,16,5,0.566,0,normal_daytime
22,2,0,1,1,1.4,0,0.0,1,0,0.876,0.77,0.911,48.1,0,0.0,8,4,0.454,0,normal_daytime
36,3,1,2,1,9.7,0,0.0,1,0,0.925,0.756,0.978,23.3,0,0.0,18,2,0.46,0,normal_daytime
75,5,1,1,1,5.8,0,0.0,1,0,0.893,0.759,0.946,49.8,0,0.0,13,6,0.699,0,normal_daytime
9,1,0,0,0,0.0,0,1.0,0,0,0.826,0.706,0.876,28.2,0,0.0,22,3,0.14,0,normal_night_staff
70,2,2,2,0,138.8,1,1.0,2,3,0.839,0.659,0.899,6.1,5,7.5,4,5,0.928,1,after_hours_breach
30,2,0,1,1,2.4,0,0.0,1,1,0.841,0.686,0.895,22.1,0,0.0,12,0,0.376,0,normal_daytime
36,3,3,0,0,0.0,0,0.0,3,0,0.894,0.757,0.925,45.8,0,0.0,17,5,0.527,0,normal_daytime
10,1,0,0,0,0.0,0,1.0,0,0,0.92,0.8,0.97,34.9,0,0.0,21,1,0.14,0,normal_night_staff
37,1,1,1,0,88.0,1,0.0,1,0,0.857,0.777,0.907,6.4,1,1.0,15,3,0.726,1,pharmacy_loitering
72,6,3,0,0,0.0,0,0.0,3,1,0.861,0.726,0.903,41.6,0,0.0,8,2,0.755,0,normal_daytime
66,6,3,0,0,0.0,0,0.0,3,1,0.868,0.767,0.903,57.0,0,0.0,19,6,0.801,0,normal_daytime
48,6,2,0,0,0.0,0,0.0,2,1,0.922,0.769,0.946,44.8,0,0.0,16,2,0.764,0,normal_daytime
90,6,1,2,1,1.1,0,0.0,1,0,0.891,0.743,0.912,43.8,2,2.0,16,6,0.761,0,normal_daytime
40,4,1,0,0,0.0,0,0.0,1,0,0.929,0.829,0.969,40.0,0,0.0,12,1,0.48,0,normal_lobby_transit
5,1,0,1,1,3.8,0,1.0,0,0,0.907,0.787,0.957,48.4,0,0.0,21,2,0.14,0,normal_night_staff
54,6,1,2,1,8.4,0,0.0,1,0,0.831,0.746,0.856,39.5,0,0.0,14,4,0.749,0,normal_daytime
70,5,2,0,0,0.0,0,0.0,2,0,0.843,0.668,0.889,63.5,0,0.0,8,1,0.741,0,normal_daytime
54,6,0,1,1,0.5,0,0.0,1,0,0.913,0.767,0.949,51.4,1,1.0,11,6,0.784,0,normal_daytime
9,1,1,1,1,2.0,0,1.0,1,0,0.857,0.737,0.907,37.4,0,0.0,23,3,0.14,0,normal_night_staff
68,2,2,2,1,109.3,2,1.0,2,1,0.85,0.67,0.91,14.0,2,3.0,3,3,0.869,1,after_hours_breach
42,3,0,2,2,10.7,0,0.0,1,1,0.932,0.754,0.978,23.4,0,0.0,17,4,0.46,0,normal_daytime
20,1,1,4,1,159.4,1,1.0,1,1,0.86,0.68,0.92,18.5,3,4.5,1,1,0.969,1,after_hours_breach
114,6,0,0,0,0.0,0,0.0,1,0,0.93,0.83,0.97,52.0,0,0.0,8,3,0.62,0,normal_lobby_transit
56,4,1,1,1,11.7,0,0.0,1,0,0.933,0.841,0.962,59.8,0,0.0,8,3,0.649,0,normal_daytime
10,1,1,0,0,0.0,0,1.0,1,0,0.913,0.793,0.963,30.2,0,0.0,21,0,0.14,0,normal_night_staff
52,4,0,2,2,10.0,0,0.0,1,0,0.852,0.705,0.896,59.6,2,2.0,18,0,0.649,0,normal_daytime
48,4,1,0,0,0.0,0,0.0,1,0,0.852,0.683,0.898,31.2,0,0.0,13,0,0.564,0,normal_daytime
20,1,1,1,0,90.0,1,1.0,1,1,0.916,0.836,0.966,6.4,1,1.0,20,6,0.73,1,pharmacy_loitering
45,5,3,0,0,0.0,0,0.0,3,0,0.842,0.753,0.875,48.9,0,0.0,13,3,0.697,0,normal_daytime
60,5,0,0,0,0.0,0,0.0,1,0,0.948,0.848,0.988,73.5,0,0.0,19,4,0.55,0,normal_lobby_transit
55,5,1,0,0,0.0,0,0.0,1,0,0.918,0.837,0.947,60.2,0,0.0,8,5,0.731,0,normal_daytime
50,5,2,0,0,0.0,0,0.0,2,0,0.927,0.78,0.952,53.9,0,0.0,8,3,0.712,0,normal_daytime
16,1,1,2,0,72.9,2,1.0,1,2,0.764,0.584,0.824,12.7,4,6.0,4,4,0.796,1,after_hours_breach
20,2,2,1,0,6.5,0,0.0,2,0,0.925,0.845,0.97,36.0,1,1.0,8,2,0.418,0,normal_daytime
66,6,2,0,0,0.0,0,0.0,1,0,0.896,0.796,0.936,36.3,0,0.0,15,6,0.62,0,normal_lobby_transit
40,5,1,1,0,11.1,0,0.0,1,0,0.838,0.706,0.896,32.1,0,0.0,17,0,0.646,0,normal_daytime
40,4,0,0,0,0.0,0,0.0,2,0,0.899,0.799,0.939,70.3,0,0.0,10,4,0.48,0,normal_lobby_transit
12,2,1,0,0,0.0,0,1.0,1,0,0.829,0.709,0.879,28.1,0,0.0,6,6,0.2,0,normal_night_staff
8,1,0,0,0,0.0,0,1.0,0,0,0.898,0.778,0.948,48.0,0,0.0,5,0,0.14,0,normal_night_staff
52,4,1,0,0,0.0,0,0.0,3,0,0.892,0.792,0.932,55.2,0,0.0,15,4,0.48,0,normal_lobby_transit
70,5,1,0,0,0.0,0,0.0,1,0,0.914,0.756,0.944,36.9,0,0.0,12,4,0.661,0,normal_daytime
70,5,2,1,1,0.9,0,0.0,2,0,0.822,0.694,0.859,50.9,0,0.0,16,3,0.703,0,normal_daytime
7,1,0,1,1,5.6,0,1.0,0,0,0.875,0.755,0.925,25.7,0,0.0,23,0,0.14,0,normal_night_staff
56,4,0,0,0,0.0,0,0.0,1,0,0.886,0.786,0.926,38.7,0,0.0,20,1,0.48,0,normal_lobby_transit
6,1,0,0,0,0.0,0,1.0,0,0,0.861,0.741,0.911,26.7,0,0.0,1,4,0.14,0,normal_night_staff
10,1,1,1,1,6.5,0,1.0,1,0,0.886,0.766,0.936,43.6,0,0.0,21,5,0.14,0,normal_night_staff
28,2,0,1,0,6.8,0,0.0,1,1,0.901,0.767,0.936,53.8,0,0.0,11,4,0.471,0,normal_daytime
11,1,1,1,1,6.7,0,0.0,1,1,0.871,0.7,0.899,33.7,1,1.0,10,1,0.331,0,normal_daytime
120,6,2,0,0,0.0,0,0.0,3,0,0.913,0.813,0.953,41.7,0,0.0,18,6,0.62,0,normal_lobby_transit
120,6,0,0,0,0.0,0,0.0,1,0,0.92,0.82,0.96,47.1,0,0.0,10,0,0.62,0,normal_lobby_transit
80,4,0,0,0,0.0,0,0.0,2,0,0.897,0.797,0.937,55.7,0,0.0,8,1,0.48,0,normal_lobby_transit
75,5,2,0,0,0.0,0,0.0,3,0,0.909,0.809,0.949,42.6,0,0.0,12,6,0.55,0,normal_lobby_transit
10,1,0,1,1,2.6,0,1.0,0,0,0.824,0.704,0.874,25.6,0,0.0,6,2,0.14,0,normal_night_staff
75,5,3,0,0,0.0,0,0.0,3,0,0.911,0.764,0.935,59.1,0,0.0,8,2,0.727,0,normal_daytime
78,6,1,1,1,6.9,0,0.0,1,0,0.822,0.702,0.87,56.4,0,0.0,12,4,0.799,0,normal_daytime
36,3,2,0,0,0.0,0,0.0,2,1,0.821,0.721,0.864,35.1,0,0.0,15,6,0.495,0,normal_daytime
32,2,1,0,0,0.0,0,0.0,1,0,0.908,0.808,0.948,62.5,0,0.0,14,0,0.34,0,normal_lobby_transit
36,4,2,0,0,0.0,0,0.0,2,0,0.834,0.658,0.876,26.4,0,0.0,16,2,0.549,0,normal_daytime
14,2,0,1,1,2.9,0,1.0,0,0,0.883,0.763,0.933,29.6,0,0.0,21,2,0.2,0,normal_night_staff
12,2,1,0,0,0.0,0,1.0,1,0,0.91,0.79,0.96,41.1,0,0.0,1,6,0.2,0,normal_night_staff
40,5,2,2,1,11.2,0,0.0,2,1,0.914,0.781,0.954,31.6,2,2.0,12,4,0.645,0,normal_daytime
8,2,0,1,1,3.7,0,1.0,0,0,0.909,0.789,0.959,34.5,0,0.0,23,6,0.2,0,normal_night_staff
60,4,0,0,0,0.0,0,0.0,1,0,0.889,0.71,0.921,64.1,0,0.0,12,1,0.662,0,normal_daytime
72,6,2,1,1,7.1,0,0.0,2,0,0.911,0.818,0.948,50.4,0,0.0,12,1,0.781,0,normal_daytime
27,3,1,1,1,8.0,0,0.0,1,0,0.916,0.762,0.945,25.2,1,1.0,14,3,0.466,0,normal_daytime
34,1,1,3,0,96.6,1,1.0,1,1,0.741,0.561,0.801,14.3,4,6.0,0,1,0.843,1,after_hours_breach
70,5,1,1,0,3.9,0,0.0,1,1,0.897,0.787,0.924,51.0,1,1.0,14,0,0.703,0,normal_daytime
50,5,1,0,0,0.0,0,0.0,1,0,0.946,0.846,0.986,67.1,0,0.0,14,1,0.55,0,normal_lobby_transit
168,7,12,5,3,42.8,3,1.0,12,2,0.85,0.65,0.91,25.9,7,14.0,23,6,0.905,1,crowd_surge
8,2,0,1,1,2.5,0,1.0,0,0,0.849,0.729,0.899,33.1,0,0.0,0,1,0.2,0,normal_night_staff
48,4,1,0,0,0.0,0,0.0,3,0,0.857,0.757,0.897,40.0,0,0.0,14,4,0.48,0,normal_lobby_transit
9,1,1,0,0,0.0,0,1.0,1,0,0.891,0.771,0.941,41.9,0,0.0,23,1,0.14,0,normal_night_staff
44,4,1,1,0,9.1,0,0.0,1,0,0.835,0.744,0.86,54.8,0,0.0,13,3,0.634,0,normal_daytime
8,1,0,1,1,1.2,0,1.0,0,0,0.888,0.768,0.938,49.6,0,0.0,6,1,0.14,0,normal_night_staff
26,2,0,0,0,0.0,0,0.0,3,0,0.895,0.795,0.935,68.1,0,0.0,10,1,0.34,0,normal_lobby_transit
90,6,0,1,0,4.5,0,0.0,1,1,0.842,0.717,0.865,41.5,0,0.0,16,5,0.754,0,normal_daytime
11,1,0,0,0,0.0,0,0.0,1,0,0.847,0.676,0.901,25.0,0,0.0,9,2,0.305,0,normal_daytime
9,1,1,0,0,0.0,0,1.0,1,0,0.852,0.732,0.902,47.6,0,0.0,1,3,0.14,0,normal_night_staff
20,2,1,0,0,0.0,0,0.0,1,0,0.919,0.772,0.946,41.5,0,0.0,14,4,0.434,0,normal_daytime
11,1,1,1,1,0.6,0,0.0,1,0,0.851,0.672,0.872,39.4,0,0.0,13,1,0.348,0,normal_daytime
105,7,0,0,0,0.0,0,0.0,2,0,0.892,0.792,0.932,51.7,0,0.0,13,1,0.69,0,normal_lobby_transit
9,1,1,0,0,0.0,0,1.0,1,0,0.902,0.782,0.952,29.0,0,0.0,22,2,0.14,0,normal_night_staff
65,5,0,0,0,0.0,0,0.0,1,0,0.935,0.835,0.975,51.3,0,0.0,20,3,0.55,0,normal_lobby_transit
15,1,1,0,0,0.0,0,0.0,1,0,0.926,0.753,0.974,34.2,0,0.0,14,2,0.333,0,normal_daytime
112,7,6,6,3,40.3,3,0.0,6,2,0.88,0.68,0.94,16.5,4,8.0,14,5,0.905,1,crowd_surge
22,2,0,0,0,0.0,0,0.0,1,1,0.829,0.681,0.857,57.4,0,0.0,15,1,0.482,0,normal_daytime
20,2,0,0,0,0.0,0,1.0,0,0,0.863,0.743,0.913,31.9,0,0.0,1,4,0.2,0,normal_night_staff
33,3,1,0,0,0.0,0,0.0,1,0,0.906,0.731,0.958,50.9,0,0.0,9,3,0.543,0,normal_daytime
32,1,1,4,1,144.6,1,1.0,1,1,0.764,0.584,0.824,18.0,3,4.5,0,4,0.939,1,after_hours_breach
48,2,2,4,0,60.2,2,1.0,2,2,0.742,0.562,0.802,15.1,5,7.5,0,5,0.77,1,after_hours_breach
36,1,1,1,0,161.3,1,0.0,1,0,0.93,0.85,0.98,7.8,2,2.0,15,0,0.873,1,pharmacy_loitering
30,2,1,1,1,11.6,0,0.0,1,1,0.856,0.695,0.901,51.7,0,0.0,9,0,0.465,0,normal_daytime
10,1,1,0,0,0.0,0,1.0,1,0,0.828,0.708,0.878,45.9,0,0.0,0,5,0.14,0,normal_night_staff
24,3,3,1,1,12.0,0,0.0,3,0,0.845,0.76,0.891,35.9,1,1.0,18,0,0.498,0,normal_daytime
24,3,3,1,0,0.6,0,0.0,3,0,0.917,0.807,0.976,32.8,1,1.0,12,2,0.488,0,normal_daytime
33,1,1,1,0,93.8,1,0.0,1,1,0.863,0.783,0.913,8.1,2,2.0,17,0,0.738,1,pharmacy_loitering
60,6,0,0,0,0.0,0,0.0,1,0,0.875,0.777,0.911,50.2,0,0.0,14,1,0.781,0,normal_daytime
39,3,0,2,2,10.9,0,0.0,1,0,0.931,0.757,0.988,35.2,2,2.0,10,2,0.496,0,normal_daytime
11,1,0,2,1,7.3,0,0.0,1,0,0.913,0.795,0.969,34.8,0,0.0,17,2,0.334,0,normal_daytime
15,1,0,1,1,7.4,0,0.0,1,0,0.863,0.774,0.89,56.7,0,0.0,15,2,0.4,0,normal_daytime
56,4,0,2,1,2.8,0,0.0,1,0,0.874,0.748,0.911,48.7,2,2.0,8,2,0.616,0,normal_daytime
36,3,3,1,0,7.0,0,0.0,3,1,0.922,0.757,0.944,60.7,0,0.0,18,2,0.572,0,normal_daytime
32,4,1,0,0,0.0,0,0.0,1,0,0.938,0.763,0.984,55.0,0,0.0,9,0,0.635,0,normal_daytime
119,7,2,0,0,0.0,0,0.0,1,0,0.949,0.849,0.989,39.1,0,0.0,7,6,0.69,0,normal_lobby_transit
36,4,0,1,0,8.3,0,0.0,1,0,0.836,0.702,0.894,23.8,0,0.0,13,2,0.541,0,normal_daytime
114,6,2,0,0,0.0,0,0.0,1,0,0.868,0.768,0.908,69.0,0,0.0,17,2,0.62,0,normal_lobby_transit
6,1,1,0,0,0.0,0,1.0,1,0,0.804,0.684,0.854,40.2,0,0.0,3,1,0.14,0,normal_night_staff
33,3,3,2,0,1.2,0,0.0,3,0,0.863,0.714,0.891,34.0,0,0.0,18,1,0.492,0,normal_daytime
7,1,0,1,1,5.2,0,1.0,0,0,0.818,0.698,0.868,43.2,0,0.0,21,6,0.14,0,normal_night_staff
70,5,0,0,0,0.0,0,0.0,1,1,0.868,0.758,0.921,41.8,0,0.0,19,0,0.675,0,normal_daytime
40,4,1,0,0,0.0,0,0.0,2,0,0.885,0.785,0.925,67.7,0,0.0,19,1,0.48,0,normal_lobby_transit
4,1,0,1,1,5.4,0,1.0,0,0,0.837,0.717,0.887,25.7,0,0.0,5,2,0.14,0,normal_night_staff
60,4,1,0,0,0.0,0,0.0,1,1,0.87,0.788,0.896,35.6,0,0.0,14,3,0.577,0,normal_daytime
5,1,1,0,0,0.0,0,1.0,1,0,0.82,0.7,0.87,44.0,0,0.0,3,2,0.14,0,normal_night_staff
18,2,1,2,1,0.7,0,0.0,1,1,0.837,0.664,0.875,38.7,2,2.0,11,3,0.426,0,normal_daytime
50,5,1,0,0,0.0,0,0.0,1,0,0.928,0.839,0.988,26.8,0,0.0,16,3,0.63,0,normal_daytime
36,4,2,2,0,5.8,0,0.0,2,1,0.853,0.756,0.898,41.1,0,0.0,15,0,0.593,0,normal_daytime
10,1,1,0,0,0.0,0,1.0,1,0,0.848,0.728,0.898,29.7,0,0.0,4,5,0.14,0,normal_night_staff
77,7,1,0,0,0.0,0,0.0,1,0,0.919,0.819,0.959,71.1,0,0.0,19,5,0.69,0,normal_lobby_transit
84,6,3,0,0,0.0,0,0.0,3,1,0.862,0.754,0.919,53.2,0,0.0,12,3,0.79,0,normal_daytime
54,6,2,0,0,0.0,0,0.0,2,0,0.927,0.836,0.962,48.6,0,0.0,11,6,0.776,0,normal_daytime
84,6,1,1,1,3.3,0,0.0,1,0,0.911,0.815,0.948,33.9,1,1.0,11,5,0.732,0,normal_daytime
78,6,2,0,0,0.0,0,0.0,2,0,0.935,0.771,0.978,62.9,0,0.0,8,3,0.819,0,normal_daytime
18,2,0,1,1,4.5,0,1.0,0,0,0.897,0.777,0.947,41.7,0,0.0,4,0,0.2,0,normal_night_staff
36,3,0,2,0,10.8,0,0.0,1,0,0.84,0.748,0.896,39.6,0,0.0,19,1,0.509,0,normal_daytime
9,1,1,1,1,7.4,0,1.0,1,0,0.818,0.698,0.868,38.4,0,0.0,6,2,0.14,0,normal_night_staff
18,2,0,1,1,1.8,0,0.0,1,0,0.844,0.714,0.87,57.7,0,0.0,17,1,0.483,0,normal_daytime
52,4,1,0,0,0.0,0,0.0,2,0,0.919,0.819,0.959,51.1,0,0.0,20,2,0.48,0,normal_lobby_transit
9,1,1,0,0,0.0,0,1.0,1,0,0.858,0.738,0.908,31.4,0,0.0,2,6,0.14,0,normal_night_staff
60,4,1,2,2,2.0,0,0.0,1,1,0.851,0.768,0.905,63.6,0,0.0,15,1,0.661,0,normal_daytime
60,4,1,1,1,2.2,0,0.0,1,0,0.879,0.736,0.906,49.3,1,1.0,11,2,0.618,0,normal_daytime
18,1,1,2,1,52.3,2,1.0,1,1,0.818,0.638,0.878,15.8,3,4.5,2,2,0.755,1,after_hours_breach
10,1,0,0,0,0.0,0,1.0,0,0,0.81,0.69,0.86,32.9,0,0.0,21,3,0.14,0,normal_night_staff
78,6,3,1,1,9.4,0,0.0,3,0,0.823,0.737,0.874,56.9,0,0.0,16,1,0.801,0,normal_daytime
60,4,1,1,1,1.9,0,0.0,1,0,0.898,0.788,0.954,63.7,0,0.0,9,0,0.661,0,normal_daytime
60,4,1,2,1,2.1,0,0.0,1,1,0.822,0.65,0.856,35.3,2,2.0,16,2,0.576,0,normal_daytime
10,1,1,0,0,0.0,0,1.0,1,0,0.852,0.732,0.902,26.0,0,0.0,23,4,0.14,0,normal_night_staff
78,6,0,2,2,4.2,0,0.0,1,0,0.822,0.69,0.857,42.9,0,0.0,18,5,0.759,0,normal_daytime
112,7,2,0,0,0.0,0,0.0,2,0,0.891,0.791,0.931,69.8,0,0.0,15,0,0.69,0,normal_lobby_transit
22,2,2,0,0,0.0,0,0.0,2,0,0.878,0.778,0.918,59.6,0,0.0,10,5,0.34,0,normal_lobby_transit
60,6,2,0,0,0.0,0,0.0,1,0,0.871,0.771,0.911,60.2,0,0.0,19,4,0.62,0,normal_lobby_transit
4,1,0,1,1,6.4,0,1.0,0,0,0.826,0.706,0.876,25.9,0,0.0,22,5,0.14,0,normal_night_staff
9,1,1,1,1,2.9,0,1.0,1,0,0.85,0.73,0.9,41.1,0,0.0,0,1,0.14,0,normal_night_staff
17,1,1,3,0,83.2,2,1.0,1,3,0.841,0.661,0.901,6.2,3,4.5,0,6,0.816,1,after_hours_breach
13,1,0,1,0,3.5,0,0.0,1,1,0.844,0.761,0.871,34.5,1,1.0,15,1,0.334,0,normal_daytime
44,4,3,0,0,0.0,0,0.0,3,0,0.903,0.732,0.955,52.9,0,0.0,8,1,0.629,0,normal_daytime
13,1,1,0,0,0.0,0,0.0,1,0,0.826,0.702,0.863,29.2,0,0.0,11,5,0.318,0,normal_daytime
36,4,0,0,0,0.0,0,0.0,1,0,0.9,0.803,0.934,40.8,0,0.0,18,2,0.592,0,normal_daytime
119,7,1,0,0,0.0,0,0.0,2,0,0.945,0.845,0.985,47.3,0,0.0,17,1,0.69,0,normal_lobby_transit
108,6,0,0,0,0.0,0,0.0,2,0,0.851,0.751,0.891,74.1,0,0.0,17,4,0.62,0,normal_lobby_transit
33,3,0,1,1,5.8,0,0.0,1,0,0.831,0.665,0.869,57.5,0,0.0,10,4,0.562,0,normal_daytime
84,7,1,0,0,0.0,0,0.0,3,0,0.929,0.829,0.969,39.4,0,0.0,8,0,0.69,0,normal_lobby_transit
10,1,0,2,2,4.6,0,0.0,1,1,0.858,0.764,0.889,25.6,0,0.0,11,0,0.307,0,normal_daytime
66,2,2,2,1,128.1,1,1.0,2,3,0.852,0.672,0.912,7.1,5,7.5,2,5,0.906,1,after_hours_breach
91,7,2,0,0,0.0,0,0.0,3,0,0.855,0.755,0.895,69.6,0,0.0,10,6,0.69,0,normal_lobby_transit
9,1,0,1,1,3.7,0,1.0,0,0,0.838,0.718,0.888,35.3,0,0.0,2,1,0.14,0,normal_night_staff
72,6,0,0,0,0.0,0,0.0,3,0,0.925,0.825,0.965,41.5,0,0.0,17,0,0.62,0,normal_lobby_transit
50,5,3,0,0,0.0,0,0.0,3,1,0.909,0.733,0.942,58.7,0,0.0,16,6,0.726,0,normal_daytime
45,5,3,2,0,3.1,0,0.0,3,1,0.82,0.65,0.862,52.9,0,0.0,13,3,0.709,0,normal_daytime
48,4,3,0,0,0.0,0,0.0,3,0,0.879,0.725,0.908,56.0,0,0.0,10,6,0.638,0,normal_daytime
6,1,1,0,0,0.0,0,1.0,1,0,0.878,0.758,0.928,27.3,0,0.0,3,1,0.14,0,normal_night_staff
22,1,1,1,0,155.9,1,0.0,1,0,0.925,0.845,0.975,2.6,2,2.0,14,5,0.862,1,pharmacy_loitering
10,1,0,1,1,8.4,0,0.0,1,0,0.845,0.725,0.869,62.3,0,0.0,10,1,0.417,0,normal_daytime
18,2,0,0,0,0.0,0,1.0,0,0,0.874,0.754,0.924,36.0,0,0.0,2,4,0.2,0,normal_night_staff
42,3,3,1,0,7.6,0,0.0,3,0,0.868,0.713,0.916,59.7,0,0.0,17,5,0.569,0,normal_daytime
7,1,1,1,1,3.8,0,1.0,1,0,0.87,0.75,0.92,40.3,0,0.0,6,1,0.14,0,normal_night_staff
12,2,1,0,0,0.0,0,1.0,1,0,0.907,0.787,0.957,41.7,0,0.0,0,1,0.2,0,normal_night_staff
70,5,1,2,2,8.3,0,0.0,1,0,0.868,0.721,0.903,60.7,0,0.0,12,4,0.732,0,normal_daytime
45,5,3,2,2,6.3,0,0.0,3,0,0.845,0.693,0.875,39.0,0,0.0,17,0,0.667,0,normal_daytime
48,6,1,0,0,0.0,0,0.0,1,0,0.879,0.765,0.911,56.4,0,0.0,19,3,0.799,0,normal_daytime
84,6,1,2,1,7.1,0,0.0,1,0,0.938,0.836,0.99,27.9,0,0.0,15,3,0.714,0,normal_daytime
28,2,2,0,0,0.0,0,0.0,2,1,0.925,0.771,0.947,27.9,0,0.0,13,3,0.394,0,normal_daytime
65,5,2,1,1,8.1,0,0.0,2,0,0.885,0.787,0.919,22.8,0,0.0,13,0,0.618,0,normal_daytime
24,2,0,0,0,0.0,0,0.0,1,0,0.941,0.841,0.981,50.4,0,0.0,16,3,0.34,0,normal_lobby_transit
7,1,1,1,1,1.3,0,1.0,1,0,0.915,0.795,0.965,36.9,0,0.0,3,4,0.14,0,normal_night_staff
14,2,0,1,1,4.7,0,1.0,0,0,0.863,0.743,0.913,33.9,0,0.0,21,0,0.2,0,normal_night_staff
40,4,0,2,0,10.2,0,0.0,1,0,0.891,0.743,0.92,27.2,0,0.0,8,4,0.552,0,normal_daytime
36,4,3,1,1,3.8,0,0.0,3,0,0.868,0.732,0.901,48.3,0,0.0,8,0,0.615,0,normal_daytime
38,2,2,3,0,52.6,2,1.0,2,3,0.849,0.669,0.909,11.3,4,6.0,3,1,0.755,1,after_hours_breach
26,2,2,1,1,8.0,0,0.0,2,0,0.927,0.776,0.97,30.1,1,1.0,12,6,0.4,0,normal_daytime
68,4,0,0,0,0.0,0,0.0,3,0,0.856,0.756,0.896,50.2,0,0.0,11,1,0.48,0,normal_lobby_transit
114,6,1,0,0,0.0,0,0.0,3,0,0.916,0.816,0.956,63.6,0,0.0,12,4,0.62,0,normal_lobby_transit
24,3,0,1,1,7.2,0,0.0,1,0,0.854,0.675,0.896,43.2,0,0.0,19,6,0.52,0,normal_daytime
84,6,1,1,1,1.2,0,0.0,1,1,0.894,0.72,0.925,51.7,1,1.0,15,2,0.785,0,normal_daytime
21,1,1,4,0,59.8,1,1.0,1,2,0.744,0.564,0.804,19.9,3,4.5,3,3,0.77,1,after_hours_breach
9,1,1,1,1,5.6,0,1.0,1,0,0.815,0.695,0.865,47.5,0,0.0,2,3,0.14,0,normal_night_staff
8,2,1,0,0,0.0,0,1.0,1,0,0.871,0.751,0.921,30.7,0,0.0,4,5,0.2,0,normal_night_staff
48,6,1,2,0,9.2,0,0.0,1,0,0.863,0.733,0.883,47.8,0,0.0,15,5,0.773,0,normal_daytime
5,1,0,1,1,1.5,0,1.0,0,0,0.889,0.769,0.939,49.3,0,0.0,2,2,0.14,0,normal_night_staff
45,5,0,1,1,0.3,0,0.0,1,0,0.926,0.842,0.978,38.0,1,1.0,10,2,0.664,0,normal_daytime
14,2,0,1,1,2.7,0,1.0,0,0,0.876,0.756,0.926,49.0,0,0.0,6,0,0.2,0,normal_night_staff
16,2,1,0,0,0.0,0,1.0,1,0,0.914,0.794,0.964,28.2,0,0.0,0,3,0.2,0,normal_night_staff
